Employee,EmployeeAbsenceTransaction.Date,TransactionType,Hours,Available Hours at end of Year,Available Hours Per Employee,
213910,9/28/2024,21,3.6924,69.968,,
213914,9/28/2024,21,3.6924,57.37569,,
213915,9/28/2024,21,3.6924,92.37018,,
213916,9/28/2024,21,3.6924,67.468,,
213917,9/28/2024,21,3.6924,82.59098,,
213920,9/28/2024,21,3.6924,241.867985,,
213921,9/28/2024,21,3.6924,176.468,,
213922,9/28/2024,21,3.6924,258.468,,
213924,9/28/2024,21,3.6924,88.756628,,
213925,9/28/2024,21,3.6924,115.7756,,
213927,9/28/2024,21,3.6924,44.7756,,
213928,9/28/2024,21,3.6924,254.7756,,
213929,9/28/2024,21,3.6924,3.7756,,
213930,9/28/2024,21,3.6924,34.71396,,
213933,9/28/2024,21,3.6924,81.51089,,
213937,9/28/2024,21,3.6924,250.71396,,
213941,9/28/2024,21,3.6924,81.756966,,
213942,9/28/2024,21,3.6924,10.464254,,
213943,9/28/2024,21,3.6924,73.21396,,
213944,9/28/2024,21,3.6924,55.23917,,
213945,9/28/2024,21,3.6924,133.882196,,
213947,9/28/2024,21,3.6924,22.21396,,
213948,9/28/2024,21,3.6924,5.152245,,
213949,9/28/2024,21,3.6924,126.3908,,
213952,9/28/2024,21,3.6924,27.6408,,
213953,9/28/2024,21,3.6924,199.8908,,
213955,9/28/2024,21,3.6924,6.3908,,
213958,9/28/2024,21,3.6924,244.24463,,
213959,9/28/2024,21,3.6924,140.3908,,
213960,9/28/2024,21,3.6924,135.6984,,
213963,9/28/2024,21,3.6924,12.283005,,
213964,9/28/2024,21,3.6924,77.6984,,
213965,9/28/2024,21,3.6924,60.4484,,
213966,9/28/2024,21,3.6924,145.6984,,
213968,9/28/2024,21,3.6924,114.6984,,
213969,9/28/2024,21,3.6924,35.9484,,
213971,9/28/2024,21,3.6924,19.506,,
213972,9/28/2024,21,3.6924,14.506,,
213973,9/28/2024,21,3.6924,108.006,,
213975,9/28/2024,21,3.6924,3.716,,
213976,9/28/2024,21,3.6924,41.17521,,
213978,9/28/2024,21,3.6924,161.3136,,
213981,9/28/2024,21,3.6924,140.98281,,
213982,9/28/2024,21,3.6924,236.3136,,
213983,9/28/2024,21,3.6924,135.3136,,
213984,9/28/2024,21,3.6924,83.1612,,
213986,9/28/2024,21,3.6924,236.3136,,
213989,9/28/2024,21,3.6924,145.6212,,
213990,9/28/2024,21,3.6924,205.6212,,
213991,9/28/2024,21,3.6924,163.6212,,
213992,9/28/2024,21,3.6924,119.6212,,
213993,9/28/2024,21,3.6924,131.52889,,
213994,9/28/2024,21,3.6924,108.4312,,
213996,9/28/2024,21,3.6924,48.9012,,
213997,9/28/2024,21,3.6924,9.6312,,
213998,9/28/2024,21,3.6924,18.4912,,
214002,9/28/2024,21,3.6924,71.6212,,
214003,9/28/2024,21,3.6924,169.29734,,
214004,9/28/2024,21,3.235466,2.06878,,
214008,9/28/2024,21,3.6924,196.9288,,
214009,9/28/2024,21,3.6924,91.4288,,
214010,9/28/2024,21,3.6924,197.4288,,
214011,9/28/2024,21,3.6924,178.9288,,
214013,9/28/2024,21,3.6924,61.4288,,
214014,9/28/2024,21,3.6924,110.890238,,
214015,9/28/2024,21,3.6924,200.86716,,
214018,9/28/2024,21,3.6924,57.36716,,
214019,9/28/2024,21,3.6924,100.982548,,
214021,9/28/2024,21,3.6924,49.86716,,
214026,9/28/2024,21,3.6924,15.544,,
214027,9/28/2024,21,3.6924,213.544,,
214028,9/28/2024,21,3.6924,128.544,,
214030,9/28/2024,21,3.6924,3.8468,3.8468,
214031,9/28/2024,21,3.6924,79.294,,
214032,9/28/2024,21,3.6924,169.544,,
214033,9/28/2024,21,3.6924,194.544,,
214034,9/28/2024,21,3.6924,77.544,,
214036,9/28/2024,21,3.6924,173.209376,,
214037,9/28/2024,21,3.6924,132.67476,,
214038,9/28/2024,21,3.6924,188.851675,,
214039,9/28/2024,21,3.6924,173.17476,,
214040,9/28/2024,21,3.6924,103.67476,,
214041,9/28/2024,21,3.6924,68.6016,,
214042,9/28/2024,21,3.6924,217.8516,,
214043,9/28/2024,21,3.6924,11.8516,,
214044,9/28/2024,21,3.6924,197.8516,,
214045,9/28/2024,21,3.6924,209.8516,,
214048,9/28/2024,21,3.6924,31.95996,,
214049,9/28/2024,21,3.6924,214.1592,,
214050,9/28/2024,21,3.6924,88.6592,,
214052,9/28/2024,21,3.6924,20.1592,,
214053,9/28/2024,21,3.6924,15.316603,,
214055,9/28/2024,21,3.6924,60.4668,,
214056,9/28/2024,21,3.6924,37.9668,,
214057,9/28/2024,21,3.6924,143.2168,,
214059,9/28/2024,21,3.6924,18.7744,,
214060,9/28/2024,21,3.6924,21.0244,,
214062,9/28/2024,21,3.6924,65.7744,,
214063,9/28/2024,21,3.6924,179.7744,,
214064,9/28/2024,21,3.6924,198.7744,,
214065,9/28/2024,21,3.6924,197.082,,
214066,9/28/2024,21,3.6924,157.082,,
214067,9/28/2024,21,3.6924,203.082,,
214068,9/28/2024,21,3.6924,175.8896,,
214069,9/28/2024,21,3.6924,181.082,,
214070,9/28/2024,21,3.6924,22.657276,,
214071,9/28/2024,21,3.6924,135.082,,
214072,9/28/2024,21,3.6924,90.082,,
214074,9/28/2024,21,3.6924,108.082,,
214075,9/28/2024,21,3.6924,117.582,,
214076,9/28/2024,21,3.6924,195.082,,
214078,9/28/2024,21,3.6924,203.082,,
214079,9/28/2024,21,3.6924,34.3896,,
214080,9/28/2024,21,3.6924,199.3896,,
214081,9/28/2024,21,3.6924,31.9096,,
214082,9/28/2024,21,3.6924,199.3896,,
214084,9/28/2024,21,3.6924,61.65112,,
214085,9/28/2024,21,3.6924,100.3896,,
214086,9/28/2024,21,3.6924,175.3896,,
214088,9/28/2024,21,3.6924,79.3896,,
214089,9/28/2024,21,3.6924,189.3896,,
214090,9/28/2024,21,3.6924,51.3896,,
214091,9/28/2024,21,3.6924,145.3896,,
214092,9/28/2024,21,3.6924,111.1972,,
214093,9/28/2024,21,3.6924,63.5048,,
214094,9/28/2024,21,3.6924,66.0048,,
214095,9/28/2024,21,3.6924,137.5048,,
214096,9/28/2024,21,3.6924,121.5048,,
214097,9/28/2024,21,3.6924,30.580718,,
214098,9/28/2024,21,3.6924,8.0048,,
214099,9/28/2024,21,3.6924,88.0048,,
214100,9/28/2024,21,3.6924,135.0048,,
214103,9/28/2024,21,3.6924,144.0048,,
214104,9/28/2024,21,3.6924,109.8348,,
214106,9/28/2024,21,3.6924,144.658638,,
214107,9/28/2024,21,3.6924,99.1248,,
214108,9/28/2024,21,3.6924,158.0048,,
214110,9/28/2024,21,3.6924,183.26632,,
214111,9/28/2024,21,3.6924,117.0448,,
214113,9/28/2024,21,3.6924,140.0048,,
214116,9/28/2024,21,3.6924,47.760557,,
214117,9/28/2024,21,3.6924,28.8124,,
214118,9/28/2024,21,3.6924,137.3124,,
214120,9/28/2024,21,3.6924,133.8124,,
214122,9/28/2024,21,3.6924,12.817535,,
214123,9/28/2024,21,3.6924,165.12,,
214126,9/28/2024,21,3.6924,176.62,,
214127,9/28/2024,21,3.6924,33.62,,
214128,9/28/2024,21,3.6924,79.88915,,
214131,9/28/2024,21,3.6924,124.235275,,
214133,9/28/2024,21,3.6924,180.55836,,
214134,9/28/2024,21,3.6924,116.635149,,
214135,9/28/2024,21,3.6924,20.696825,,
214136,9/28/2024,21,3.6924,90.55836,,
214137,9/28/2024,21,3.6924,113.2352,,
214139,9/28/2024,21,3.6924,126.2352,,
214142,9/28/2024,21,3.6924,7.392724,,
214146,9/28/2024,21,3.6924,10.082848,,
214147,9/28/2024,21,3.6924,75.02444,,
214150,9/28/2024,21,3.6924,160.058248,,
214158,9/28/2024,21,3.6924,165.5428,,
214159,9/28/2024,21,3.6924,173.5428,,
214160,9/28/2024,21,3.6924,75.5428,,
214161,9/28/2024,21,3.6924,92.8504,,
214162,9/28/2024,21,3.6924,84.0428,,
214163,9/28/2024,21,3.6924,110.5428,,
214164,9/28/2024,21,3.6924,7.31,,
214165,9/28/2024,21,3.6924,101.0428,,
214166,9/28/2024,21,3.6924,16.158461,,
214168,9/28/2024,21,3.6924,105.5428,,
214169,9/28/2024,21,3.6924,141.5428,,
214178,9/28/2024,21,3.6924,49.2328,,
214179,9/28/2024,21,3.6924,115.158,,
214180,9/28/2024,21,3.6924,5.33484,,
214181,9/28/2024,21,3.6924,123.158,,
214183,9/28/2024,21,3.6924,17.106416,,
214185,9/28/2024,21,3.6924,36.4656,,
214186,9/28/2024,21,3.6924,74.011643,,
214187,9/28/2024,21,3.6924,91.72697,,
214189,9/28/2024,21,3.6924,7.7732,,
214190,9/28/2024,21,3.6924,145.7732,,
214191,9/28/2024,21,3.6924,91.7732,,
214192,9/28/2024,21,3.6924,105.888158,,
214193,9/28/2024,21,3.6924,97.81928,,
214196,9/28/2024,21,3.6924,123.552995,,
214198,9/28/2024,21,3.6924,121.2732,,
214199,9/28/2024,21,3.6924,37.2732,,
214200,9/28/2024,21,3.6924,29.16996,,
214203,9/28/2024,21,3.6924,105.7732,,
214209,9/28/2024,21,3.6924,47.734003,,
214210,9/28/2024,21,3.6924,22.71156,,
214211,9/28/2024,21,0.969255,56.478615,,
214219,9/28/2024,21,3.6924,39.44989,,
214220,9/28/2024,21,3.6924,132.31156,,
214224,9/28/2024,21,3.6924,62.865248,,
214225,9/28/2024,21,3.6924,118.0584,,
214226,9/28/2024,21,3.6924,101.8884,,
214228,9/28/2024,21,3.6924,151.3884,,
214229,9/28/2024,21,3.6924,115.3884,,
214232,9/28/2024,21,3.6924,116.111395,,
214233,9/28/2024,21,3.6924,7.386,,
214234,9/28/2024,21,3.6924,28.696,,
214237,9/28/2024,21,3.6924,48.0036,,
214238,9/28/2024,21,3.6924,10.32713,,
214239,9/28/2024,21,3.6924,138.5805,,
214240,9/28/2024,21,3.6924,75.0036,,
214243,9/28/2024,21,3.6924,130.5036,,
214244,9/28/2024,21,3.6924,84.3112,,
214245,9/28/2024,21,3.6924,106.03427,,
214246,9/28/2024,21,3.6924,60.7012,,
214247,9/28/2024,21,3.6924,140.3112,,
214249,9/28/2024,21,3.6924,44.6188,,
214250,9/28/2024,21,3.6924,110.1188,,
214251,9/28/2024,21,3.6924,92.600906,,
214252,9/28/2024,21,3.6924,118.6188,,
214253,9/28/2024,21,3.6924,136.6188,,
214254,9/28/2024,21,3.6924,16.6188,,
214255,9/28/2024,21,3.6924,128.6188,,
214256,9/28/2024,21,3.6924,112.9264,,
214257,9/28/2024,21,3.6924,38.4264,,
214258,9/28/2024,21,3.6924,29.9264,,
214259,9/28/2024,21,3.6924,92.812426,,
214261,9/28/2024,21,3.6924,122.9264,,
214262,9/28/2024,21,3.6924,3.6964,,
214263,9/28/2024,21,3.6924,10.7664,,
214264,9/28/2024,21,3.6924,28.084207,,
214265,9/28/2024,21,3.6924,58.7364,,
214266,9/28/2024,21,3.6924,83.1564,,
214268,9/28/2024,21,3.6924,26.0464,,
214269,9/28/2024,21,3.6924,6.2764,,
214270,9/28/2024,21,3.6924,4.273924,,
214272,9/28/2024,21,3.6924,51.36476,,
214273,9/28/2024,21,3.6924,121.75704,,
214274,9/28/2024,21,3.6924,16.86476,,
214275,9/28/2024,21,3.6924,89.12628,,
214276,9/28/2024,21,3.6924,63.86476,,
214277,9/28/2024,21,3.6924,52.44476,,
214278,9/28/2024,21,3.6924,90.5416,,
214279,9/28/2024,21,3.6924,13.872315,,
214280,9/28/2024,21,3.6924,4.5416,,
214281,9/28/2024,21,3.6924,42.5416,,
214282,9/28/2024,21,3.6924,69.641578,,
214283,9/28/2024,21,3.6924,125.5416,,
214284,9/28/2024,21,3.6924,125.5416,,
214285,9/28/2024,21,3.6924,69.5416,,
214287,9/28/2024,21,3.6924,87.8492,,
214289,9/28/2024,21,3.6924,97.8492,,
214291,9/28/2024,21,3.6924,113.8492,,
214292,9/28/2024,21,3.6924,121.8492,,
214293,9/28/2024,21,3.6924,20.0992,,
214294,9/28/2024,21,3.6924,110.97996,,
214295,9/28/2024,21,3.6924,75.8492,,
214296,9/28/2024,21,3.6924,102.464475,,
214297,9/28/2024,21,3.6924,37.8492,,
214298,9/28/2024,21,1.29234,7.7617,,
214299,9/28/2024,21,3.6924,102.1568,,
214301,9/28/2024,21,3.6924,14.1568,,
214302,9/28/2024,21,3.6924,118.1568,,
214303,9/28/2024,21,3.6924,98.09516,,
214304,9/28/2024,21,3.6924,96.4068,,
214305,9/28/2024,21,3.6924,86.1568,,
214306,9/28/2024,21,3.6924,98.4644,,
214307,9/28/2024,21,3.6924,92.09516,,
214308,9/28/2024,21,3.6924,59.9644,,
214309,9/28/2024,21,3.6924,57.4644,,
214310,9/28/2024,21,3.6924,71.9644,,
214311,9/28/2024,21,3.6924,89.4644,,
214312,9/28/2024,21,3.6924,31.7144,,
214313,9/28/2024,21,3.6924,110.772,,
214316,9/28/2024,21,3.6924,40.772,,
214317,9/28/2024,21,3.6924,64.772,,
214318,9/28/2024,21,3.6924,88.772,,
214319,9/28/2024,21,3.6924,87.0796,,
214320,9/28/2024,21,3.6924,86.772,,
214322,9/28/2024,21,3.6924,106.772,,
214324,9/28/2024,21,3.6924,110.772,,
214325,9/28/2024,21,3.6924,87.36402,,
214326,9/28/2024,21,3.6924,51.8296,,
214327,9/28/2024,21,3.6924,99.0796,,
214328,9/28/2024,21,3.6924,47.0796,,
214329,9/28/2024,21,1.8462,40.81197,,
214331,9/28/2024,21,3.6924,67.84112,,
214332,9/28/2024,21,3.6924,26.8872,,
214333,9/28/2024,21,3.6924,103.3872,,
214334,9/28/2024,21,3.6924,98.58708,,
214335,9/28/2024,21,3.6924,46.656313,,
214336,9/28/2024,21,3.6924,87.3872,,
214337,9/28/2024,21,3.6924,86.21784,,
214338,9/28/2024,21,3.6924,66.035387,,
214339,9/28/2024,21,3.6924,98.21784,,
214340,9/28/2024,21,3.6924,32.467849,,
214341,9/28/2024,21,3.6924,85.21784,,
214342,9/28/2024,21,3.6924,13.08708,,
214343,9/28/2024,21,3.6924,30.610158,,
214344,9/28/2024,21,3.6924,65.929371,,
214345,9/28/2024,21,3.6924,95.31015,,
214347,9/28/2024,21,3.6924,41.08708,,
214348,9/28/2024,21,3.6924,59.58708,,
214349,9/28/2024,21,3.6924,98.95632,,
214350,9/28/2024,21,3.6924,25.06015,,
214352,9/28/2024,21,3.6924,5.08708,,
214353,9/28/2024,21,3.6924,74.58708,,
214354,9/28/2024,21,3.6924,48.590446,,
214356,9/28/2024,21,3.6924,103.3872,,
214357,9/28/2024,21,3.6924,8.0024,,
214358,9/28/2024,21,3.6924,3.83334,,
214359,9/28/2024,21,1.8462,84.09441,,
214361,9/28/2024,21,3.6924,36.0024,,
214362,9/28/2024,21,3.6924,47.0024,,
214363,9/28/2024,21,3.6924,64.0024,,
214364,9/28/2024,21,3.6924,40.0024,,
214366,9/28/2024,21,3.6924,29.0024,,
214367,9/28/2024,21,3.6924,55.5024,,
214368,9/28/2024,21,3.6924,85.5024,,
214369,9/28/2024,21,3.6924,63.0024,,
214371,9/28/2024,21,3.6924,73.0024,,
214372,9/28/2024,21,3.6924,42.0024,,
214373,9/28/2024,21,3.6924,12.402385,,
214374,9/28/2024,21,3.6924,76.31,,
214375,9/28/2024,21,3.6924,57.20228,,
214378,9/28/2024,21,3.6924,92.31,,
214379,9/28/2024,21,3.6924,72.31,,
214380,9/28/2024,21,3.6924,52.81,,
214381,9/28/2024,21,3.6924,48.963838,,
214382,9/28/2024,21,3.6924,15.922295,,
214383,9/28/2024,21,3.6924,40.31,,
214384,9/28/2024,21,3.6924,78.81,,
214385,9/28/2024,21,3.6924,24.55596,,
214386,9/28/2024,21,3.6924,50.7376,,
214388,9/28/2024,21,3.6924,80.6176,,
214389,9/28/2024,21,3.6924,88.6176,,
214390,9/28/2024,21,3.6924,40.6176,,
214391,9/28/2024,21,3.6924,55.87912,,
214394,9/28/2024,21,3.6924,22.254364,,
214395,9/28/2024,21,3.6924,29.6176,,
214396,9/28/2024,21,3.6924,64.55596,,
214397,9/28/2024,21,3.6924,84.55596,,
214398,9/28/2024,21,3.6924,7.999178,,
214399,9/28/2024,21,3.6924,78.05596,,
214400,9/28/2024,21,3.6924,3.713187,,
214401,9/28/2024,21,3.6924,52.55596,,
214402,9/28/2024,21,3.6924,74.55596,,
214404,9/28/2024,21,3.6924,84.55596,,
214405,9/28/2024,21,3.6924,66.55596,,
214406,9/28/2024,21,3.6924,84.9252,,
214408,9/28/2024,21,3.6924,51.2328,,
214409,9/28/2024,21,3.6924,45.2328,,
214410,9/28/2024,21,3.6924,33.2328,,
214411,9/28/2024,21,3.6924,81.2328,,
214414,9/28/2024,21,3.6924,77.5404,,
214415,9/28/2024,21,3.6924,75.5404,,
214416,9/28/2024,21,3.6924,53.5404,,
214417,9/28/2024,21,3.6924,69.5404,,
214418,9/28/2024,21,3.6924,61.5404,,
214419,9/28/2024,21,3.6924,58.5404,,
214420,9/28/2024,21,3.6924,12.5404,,
214421,9/28/2024,21,3.6924,35.5404,,
214423,9/28/2024,21,3.6924,73.848,,
214424,9/28/2024,21,3.6924,57.848,,
214425,9/28/2024,21,3.6924,66.348,,
214426,9/28/2024,21,3.6924,21.848,,
214428,9/28/2024,21,3.6924,17.848,,
214429,9/28/2024,21,3.6924,69.848,,
214430,9/28/2024,21,3.6924,41.848,,
214431,9/28/2024,21,3.6924,53.0018,,
214432,9/28/2024,21,3.6924,61.348,,
214433,9/28/2024,21,3.6924,73.848,,
214434,9/28/2024,21,3.6924,55.848,,
214435,9/28/2024,21,3.6924,3.848,,
214436,9/28/2024,21,3.6924,4.47876,,
214437,9/28/2024,21,3.6924,12.318,,
214438,9/28/2024,21,3.6924,52.947996,,
214439,9/28/2024,21,3.6924,33.1556,,
214440,9/28/2024,21,3.6924,13.78636,,
214441,9/28/2024,21,3.6924,34.6556,,
214442,9/28/2024,21,3.6924,58.4632,,
214443,9/28/2024,21,3.6924,34.4632,,
214444,9/28/2024,21,3.6924,21.35548,,
214445,9/28/2024,21,3.6924,24.4632,,
214446,9/28/2024,21,3.6924,50.4632,,
214447,9/28/2024,21,3.6924,66.4632,,
214448,9/28/2024,21,3.6924,9.72472,,
214450,9/28/2024,21,3.6924,45.4632,,
214451,9/28/2024,21,3.6924,66.4632,,
214452,9/28/2024,21,3.6924,45.4632,,
214453,9/28/2024,21,3.6924,24.4632,,
214454,9/28/2024,21,3.6924,50.2708,,
214455,9/28/2024,21,3.6924,52.9246,,
214456,9/28/2024,21,1.56927,43.93956,,
214457,9/28/2024,21,3.6924,33.2408,,
214458,9/28/2024,21,3.6924,3.7008,,
214459,9/28/2024,21,2.864841,3.947502,,
214460,9/28/2024,21,3.6924,52.2708,,
214461,9/28/2024,21,3.6924,18.2608,,
214462,9/28/2024,21,3.6924,32.7408,,
214463,9/28/2024,21,3.6924,38.7708,,
214465,9/28/2024,21,3.6924,15.0208,,
214466,9/28/2024,21,3.6924,39.1908,,
214467,9/28/2024,21,3.27239,2.363994,,
214468,9/28/2024,21,3.6924,14.9708,,
214469,9/28/2024,21,3.6924,43.7708,,
214471,9/28/2024,21,3.6924,7.385933,,
214472,9/28/2024,21,3.6924,20.55384,,
214473,9/28/2024,21,3.6924,17.4508,,
214474,9/28/2024,21,3.6924,34.9246,,
214475,9/28/2024,21,3.6924,12.70916,,
214477,9/28/2024,21,1.38465,2.964834,,
214480,9/28/2024,21,1.430805,39.439449,,
214481,9/28/2024,21,1.361573,8.731714,,
214485,9/28/2024,21,1.038488,3.143201,,
214486,9/28/2024,21,1.01541,36.64707,,
214487,9/28/2024,21,3.6924,54.436064,,
214489,9/28/2024,21,1.338495,12.027888,,
214492,9/28/2024,21,3.6924,26.70916,,
214495,9/28/2024,21,1.8462,41.608733,,
214496,9/28/2024,21,3.6924,55.386,,
214497,9/28/2024,21,3.6924,45.386,,
214498,9/28/2024,21,3.6924,52.24746,,
214499,9/28/2024,21,3.6924,55.386,,
214500,9/28/2024,21,3.6924,55.386,,
214501,9/28/2024,21,3.6924,55.386,,
214502,9/28/2024,21,3.6924,40.386,,
214503,9/28/2024,21,3.6924,46.785985,,
214504,9/28/2024,21,3.6924,55.386,,
214505,9/28/2024,21,3.6924,29.136,,
214506,9/28/2024,21,3.6924,4.886,,
214507,9/28/2024,21,3.6924,29.386,,
214508,9/28/2024,21,3.6924,31.386,,
214510,9/28/2024,21,3.6924,25.6936,,
214511,9/28/2024,21,3.6924,51.6936,,
214512,9/28/2024,21,3.6924,33.6936,,
214513,9/28/2024,21,3.6924,31.6936,,
214514,9/28/2024,21,3.6924,39.60129,,
214515,9/28/2024,21,3.6924,40.6936,,
214516,9/28/2024,21,3.6924,29.1936,,
214517,9/28/2024,21,3.6924,51.6936,,
214518,9/28/2024,21,3.6924,40.0012,,
214519,9/28/2024,21,3.6924,31.0012,,
214520,9/28/2024,21,3.6924,48.0012,,
214521,9/28/2024,21,3.6924,48.0012,,
214522,9/28/2024,21,3.6924,36.0012,,
214523,9/28/2024,21,3.6924,33.5012,,
214524,9/28/2024,21,3.6924,35.0012,,
214525,9/28/2024,21,3.6924,39.5012,,
214526,9/28/2024,21,3.6924,35.0012,,
214527,9/28/2024,21,3.6924,38.5012,,
214528,9/28/2024,21,3.6924,13.7512,,
214529,9/28/2024,21,3.6924,30.6164,,
214530,9/28/2024,21,3.6924,43.0012,,
214531,9/28/2024,21,3.6924,48.0012,,
214532,9/28/2024,21,3.6924,29.0012,,
214533,9/28/2024,21,3.6924,22.0012,,
214534,9/28/2024,21,3.6924,44.3088,,
214535,9/28/2024,21,3.6924,42.3088,,
214536,9/28/2024,21,3.6924,24.3088,,
214537,9/28/2024,21,3.6924,27.962638,,
214538,9/28/2024,21,3.6924,24.3088,,
214539,9/28/2024,21,3.6924,36.3088,,
214540,9/28/2024,21,3.6924,11.82324,,
214541,9/28/2024,21,3.6924,40.6164,,
214542,9/28/2024,21,3.6924,40.6164,,
214543,9/28/2024,21,3.6924,17.6164,,
214544,9/28/2024,21,3.6924,34.362435,,
214545,9/28/2024,21,3.6924,36.924,,
214546,9/28/2024,21,3.6924,28.924,,
214547,9/28/2024,21,3.6924,36.924,,
214549,9/28/2024,21,3.6924,34.924,,
214550,9/28/2024,21,3.6924,13.924,,
214551,9/28/2024,21,3.6924,16.296592,,
214553,9/28/2024,21,3.6924,28.924,,
214554,9/28/2024,21,3.6924,28.924,,
214555,9/28/2024,21,3.6924,36.924,,
214556,9/28/2024,21,3.6924,15.174,,
214557,9/28/2024,21,3.6924,24.924,,
214558,9/28/2024,21,3.6924,17.424,,
214559,9/28/2024,21,3.6924,3.694,,
214560,9/28/2024,21,3.6924,36.924,,
214561,9/28/2024,21,3.6924,36.924,,
214562,9/28/2024,21,3.6924,25.424,,
214563,9/28/2024,21,3.6924,28.924,,
214565,9/28/2024,21,3.6924,32.86236,,
214566,9/28/2024,21,3.6924,32.86236,,
214567,9/28/2024,21,3.6924,32.86236,,
214568,9/28/2024,21,3.6924,11.86236,,
214569,9/28/2024,21,3.6924,32.86236,,
214570,9/28/2024,21,3.6924,18.36236,,
214571,9/28/2024,21,3.6924,29.86236,,
214572,9/28/2024,21,3.6924,16.86236,,
214573,9/28/2024,21,3.6924,32.86236,,
214574,9/28/2024,21,3.6924,32.86236,,
214575,9/28/2024,21,3.6924,32.86236,,
214576,9/28/2024,21,3.6924,28.86236,,
214578,9/28/2024,21,3.6924,32.86236,,
214579,9/28/2024,21,3.6924,32.86236,,
213750,9/29/2024,61,-13.33,50.2768,,
214136,9/29/2024,61,-6,90.55836,,
202486,9/30/2024,61,-2,368.2532,,
205364,9/30/2024,61,-8,1000.0024,,
209516,9/30/2024,61,-1,987.0024,,
209805,9/30/2024,61,-6,124.974218,,
209883,9/30/2024,61,-8,369.764491,,
209939,9/30/2024,61,-4,372.5992,,
209956,9/30/2024,61,-8,76.87354,,
209987,9/30/2024,61,-8,646.258,,
210115,9/30/2024,61,-8,880.0024,,
210166,9/30/2024,61,-8,197.5115,,
210337,9/30/2024,61,-12,994.0024,,
210378,9/30/2024,61,-8,144.114,,
210451,9/30/2024,61,-10,42.446664,,
210557,9/30/2024,61,-3,32.5368,,
210610,9/30/2024,61,-3.69,15.520492,,
210775,9/30/2024,61,-8,759.2832,,
210882,9/30/2024,61,-3,1028.5024,,
210992,9/30/2024,61,-10,450.3556,,
211103,9/30/2024,61,-8,85.658461,,
211274,9/30/2024,61,-3.5,138.5536,,
211294,9/30/2024,61,-1,15.920668,,
211311,9/30/2024,61,-8,237.157573,,
211359,9/30/2024,61,-8,815.3692,,
211428,9/30/2024,61,-8,563.052195,,
211430,9/30/2024,61,-1,847.9896,,
211534,9/30/2024,61,-8,775.03,,
211587,9/30/2024,61,-2,11.275401,,
211639,9/30/2024,61,-8,733.0348,,
211769,9/30/2024,61,-8,10.900062,,
211858,9/30/2024,61,-6,487.738432,,
211868,9/30/2024,61,-2,697.75592,,
211913,9/30/2024,61,-1.5,153.5252,,
212091,9/30/2024,61,-8,341.752,,
212138,9/30/2024,61,-8,193.987592,,
212150,9/30/2024,61,-8,60.9408,,
212231,9/30/2024,61,-8,31.258,,
212238,9/30/2024,61,-8,45.70375,,
212263,9/30/2024,61,-8,375.67676,,
212329,9/30/2024,61,-10,37.9296,,
212388,9/30/2024,61,-10,547.947438,,
212418,9/30/2024,61,-3.5,26.211226,,
212441,9/30/2024,61,-8,106.03716,,
212444,9/30/2024,61,-8,74.3576,,
212446,9/30/2024,61,-8,50.067292,,
212485,9/30/2024,61,-8,293.4076,,
212516,9/30/2024,61,-2,188.638,,
212675,9/30/2024,61,-6,116.828,,
212689,9/30/2024,61,-8,158.7508,,
212723,9/30/2024,61,-8,215.4812,,
212849,9/30/2024,61,-8,474.9797,,
212857,9/30/2024,61,-4,411.1332,,
213001,9/30/2024,61,-2,36.931926,,
213044,9/30/2024,61,-2.5,144.7276,,
213091,9/30/2024,61,-8,511.708,,
213092,9/30/2024,61,-8,344.935972,,
213189,9/30/2024,61,-8,285.7448,,
213199,9/30/2024,61,-3.2,74.59,,
213249,9/30/2024,61,-10,14.926734,,
213402,9/30/2024,61,-2,59.088,,
213526,9/30/2024,61,-8,234.702,,
213574,9/30/2024,61,-8,269.5476,,
213577,9/30/2024,61,-4,64.0476,,
213598,9/30/2024,61,-3.69,11.08487,,
213611,9/30/2024,61,-8,15.5012,,
213619,9/30/2024,61,-8,141.778,,
213622,9/30/2024,61,-10,156.823305,,
213666,9/30/2024,61,-8,3.7584,,
213686,9/30/2024,61,-10,288.9312,,
213738,9/30/2024,61,-1,90.7192,,
213750,9/30/2024,61,-13.33,50.2768,,
213766,9/30/2024,61,-8,23.623679,,
213783,9/30/2024,61,-2,129.922,,
213817,9/30/2024,61,-8,83.8148,,
213829,9/30/2024,61,-5,18.1224,,
213840,9/30/2024,61,-2.5,191.56076,,
213902,9/30/2024,61,-1,28.47268,,
213963,9/30/2024,61,-8,12.283005,,
213976,9/30/2024,61,-8,41.17521,,
213996,9/30/2024,61,-8,48.9012,,
214004,9/30/2024,61,-1.73,2.06878,,
214050,9/30/2024,61,-2,88.6592,,
214060,9/30/2024,61,-8,21.0244,,
214093,9/30/2024,61,-8,63.5048,,
214094,9/30/2024,61,-2,66.0048,,
214107,9/30/2024,61,-2,99.1248,,
214108,9/30/2024,61,-8,158.0048,,
214134,9/30/2024,61,-8,116.635149,,
214166,9/30/2024,61,-5,16.158461,,
214181,9/30/2024,61,-5,123.158,,
214183,9/30/2024,61,-8,17.106416,,
214185,9/30/2024,61,-6,36.4656,,
